ProductSN:3421256001
Date&Time,,Voltage(V),,,,UTHD(%),,,,Current(A),,,,ITHD(%),,,,Frequency(Hz),Power Factor,Active Power(W),Reactive Power(Var),Apparent Power(Va),Active Energy(Wh),Reactive Energy(Varh),Apparent Energy(Vah),Current Demand(A),,,,Current Peak Demand(A)&Date,,,,,,,,Total Active Power Deamnd(W),Total Active Power Peak Deamnd(W)&Date,,Total Reactive Power Deamnd(Var),Total Reactive Power Peak Deamnd(Var)&Date,,Total Apparent Power Deamnd(Va),Total Apparent Power Peak Deamnd(Va)&Date,,
2023-01-18,16:50:00,138.42,139.39,241.85,173.22,2.402,2.283,2.230,2.305,86.29,75.73,82.72,81.58,37.144,42.089,42.272,40.502,59.93,0.886,21372.30,4129.16,24127.50,1017349,194055,1145422,68.67,59.66,65.37,64.57,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16829.40,26759.13,2023-01-16 15:39:38,3240.88,4890.27,2023-01-16 18:08:23,19086.42,29863.81,2023-01-16 18:03:49,
2023-01-18,17:00:00,138.50,139.58,242.02,173.37,2.405,2.275,2.223,2.301,79.80,70.98,77.33,76.03,38.160,43.000,43.030,41.397,60.17,0.880,19836.72,3769.04,22529.62,1020212,194614,1148671,68.72,59.59,65.32,64.54,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16819.59,26759.13,2023-01-16 15:39:38,3256.40,4890.27,2023-01-16 18:08:23,19074.51,29863.81,2023-01-16 18:03:49,
2023-01-18,17:10:00,139.22,140.10,243.18,174.17,2.371,2.253,2.193,2.272,67.96,58.71,64.23,63.63,39.526,45.184,47.499,44.070,60.16,0.877,16567.87,3300.47,18899.96,1023062,195174,1151915,70.19,60.99,66.74,65.97,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17203.57,26759.13,2023-01-16 15:39:38,3344.28,4890.27,2023-01-16 18:08:23,19516.42,29863.81,2023-01-16 18:03:49,
2023-01-18,17:20:00,138.06,138.95,241.17,172.73,2.485,2.357,2.310,2.384,63.73,54.86,60.32,59.64,40.471,46.956,48.897,45.442,60.11,0.874,15341.99,3028.61,17559.75,1025792,195707,1155028,70.15,60.98,66.71,65.95,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17147.53,26759.13,2023-01-16 15:39:38,3354.51,4890.27,2023-01-16 18:08:23,19494.26,29863.81,2023-01-16 18:03:49,
2023-01-18,17:30:00,138.02,139.03,241.22,172.76,2.541,2.419,2.367,2.442,77.77,67.82,74.36,73.32,38.255,44.292,44.485,42.344,60.04,0.883,19076.42,3686.61,21613.02,1028950,196321,1158621,71.18,62.10,67.76,67.01,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17383.51,26759.13,2023-01-16 15:39:38,3394.58,4890.27,2023-01-16 18:08:23,19791.94,29863.81,2023-01-16 18:03:49,
2023-01-18,17:40:00,138.62,139.60,242.20,173.47,2.679,2.533,2.500,2.571,78.09,68.89,74.77,73.92,37.735,42.979,44.423,41.713,60.29,0.880,19287.21,3668.04,21909.60,1032219,196947,1162337,73.33,64.22,69.83,69.12,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17934.28,26759.13,2023-01-16 15:39:38,3488.30,4890.27,2023-01-16 18:08:23,20421.54,29863.81,2023-01-16 18:03:49,
2023-01-18,17:50:00,137.53,138.51,240.27,172.10,2.617,2.432,2.412,2.487,81.40,72.36,78.26,77.34,38.189,43.153,44.175,41.839,59.87,0.878,19982.65,3837.75,22760.57,1035402,197561,1165964,76.55,67.40,73.10,72.35,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18758.24,26759.13,2023-01-16 15:39:38,3622.51,4890.27,2023-01-16 18:08:23,21352.15,29863.81,2023-01-16 18:03:49,
2023-01-18,18:00:00,137.90,138.89,241.07,172.62,2.507,2.373,2.314,2.398,78.89,68.40,75.24,74.18,38.807,46.014,45.542,43.454,59.88,0.881,19232.82,3811.31,21834.86,1038754,198210,1169773,80.06,70.75,76.69,75.83,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19684.09,26759.13,2023-01-16 15:39:38,3787.12,4890.27,2023-01-16 18:08:23,22387.61,29863.81,2023-01-16 18:03:49,
2023-01-18,18:10:00,137.93,138.93,241.11,172.66,2.271,2.119,2.050,2.147,69.89,60.47,66.76,65.71,39.138,46.411,46.688,44.079,59.90,0.880,17023.19,3297.30,19338.51,1041669,198777,1173085,77.76,68.32,74.44,73.51,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19065.17,26759.13,2023-01-16 15:39:38,3681.90,4890.27,2023-01-16 18:08:23,21676.80,29863.81,2023-01-16 18:03:49,
2023-01-18,18:20:00,137.99,139.03,241.28,172.77,2.501,2.339,2.286,2.375,79.17,68.33,75.87,74.46,37.142,44.857,43.788,41.929,60.06,0.889,19479.74,3764.04,21917.00,1044770,199380,1176591,76.86,67.13,73.52,72.50,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18805.67,26759.13,2023-01-16 15:39:38,3647.95,4890.27,2023-01-16 18:08:23,21353.99,29863.81,2023-01-16 18:03:49,
2023-01-18,18:30:00,138.33,139.37,241.88,173.19,2.396,2.201,2.150,2.249,66.82,56.82,63.86,62.50,40.063,48.262,48.140,45.488,59.99,0.881,16226.22,3222.53,18409.97,1047797,199971,1180010,75.57,65.55,72.20,71.11,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18483.51,26759.13,2023-01-16 15:39:38,3593.12,4890.27,2023-01-16 18:08:23,20933.45,29863.81,2023-01-16 18:03:49,
2023-01-18,18:40:00,138.96,139.95,242.93,173.95,2.432,2.228,2.179,2.279,65.46,55.96,62.37,61.26,40.599,48.727,49.160,46.162,60.10,0.875,15875.01,3158.66,18139.38,1050593,200522,1183186,72.68,62.66,69.33,68.23,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17761.59,26759.13,2023-01-16 15:39:38,3466.47,4890.27,2023-01-16 18:08:23,20110.05,29863.81,2023-01-16 18:03:49,
2023-01-18,18:50:00,138.58,139.67,242.43,173.56,2.552,2.382,2.306,2.413,68.44,58.28,64.98,63.90,38.595,46.475,47.441,44.170,60.10,0.883,16658.86,3291.04,18872.51,1053263,201055,1186223,70.84,60.76,67.49,66.37,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17278.74,26759.13,2023-01-16 15:39:38,3400.53,4890.27,2023-01-16 18:08:23,19578.28,29863.81,2023-01-16 18:03:49,
2023-01-18,19:00:00,139.25,140.14,243.36,174.25,2.342,2.209,2.120,2.224,68.41,58.36,64.57,63.78,39.565,47.746,48.160,45.157,59.97,0.878,16623.80,3357.87,18924.54,1056103,201621,1189448,69.12,59.08,65.76,64.66,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16824.91,26759.13,2023-01-16 15:39:38,3332.79,4890.27,2023-01-16 18:08:23,19098.32,29863.81,2023-01-16 18:03:49,
2023-01-18,19:10:00,139.42,140.55,243.95,174.64,2.412,2.249,2.160,2.274,72.24,61.85,69.25,67.78,39.713,47.563,47.198,44.825,60.05,0.882,17758.85,3507.69,20146.15,1059043,202204,1192783,69.51,59.32,66.15,64.99,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16932.83,26759.13,2023-01-16 15:39:38,3363.77,4890.27,2023-01-16 18:08:23,19234.13,29863.81,2023-01-16 18:03:49,
2023-01-18,19:20:00,139.48,140.60,243.99,174.69,2.513,2.381,2.291,2.395,77.36,66.57,74.02,72.65,37.941,46.374,45.629,43.315,60.06,0.886,19153.72,3744.22,21619.23,1062026,202799,1196163,70.61,60.17,67.24,66.01,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17236.73,26759.13,2023-01-16 15:39:38,3430.52,4890.27,2023-01-16 18:08:23,19557.72,29863.81,2023-01-16 18:03:49,
2023-01-18,19:30:00,139.01,140.09,243.16,174.09,2.575,2.460,2.362,2.466,75.84,65.85,72.72,71.47,38.309,45.068,45.547,42.975,59.94,0.882,18718.87,3633.73,21214.72,1065246,203435,1199807,73.08,62.44,69.69,68.40,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17921.21,26759.13,2023-01-16 15:39:38,3563.61,4890.27,2023-01-16 18:08:23,20317.31,29863.81,2023-01-16 18:03:49,
2023-01-18,19:40:00,139.29,140.36,243.66,174.44,2.465,2.336,2.246,2.349,66.54,56.72,62.93,62.06,39.327,46.658,47.590,44.525,60.09,0.881,16231.92,3215.63,18431.06,1068142,204004,1203094,73.71,63.20,70.36,69.09,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18114.14,26759.13,2023-01-16 15:39:38,3589.52,4890.27,2023-01-16 18:08:23,20534.08,29863.81,2023-01-16 18:03:49,
2023-01-18,19:50:00,139.28,140.40,243.65,174.44,2.426,2.273,2.185,2.295,61.94,52.39,58.65,57.66,39.941,47.775,48.652,45.456,59.98,0.882,15080.35,3019.93,17103.22,1070835,204538,1206146,72.37,62.07,68.93,67.79,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17778.71,26759.13,2023-01-16 15:39:38,3517.27,4890.27,2023-01-16 18:08:23,20146.17,29863.81,2023-01-16 18:03:49,
2023-01-18,20:00:00,139.78,140.92,244.56,175.09,2.381,2.194,2.128,2.234,66.03,56.33,62.67,61.68,38.235,47.368,48.011,44.538,60.03,0.884,16248.70,3194.44,18381.81,1073454,205063,1209121,68.32,58.43,64.99,63.91,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16731.85,26759.13,2023-01-16 15:39:38,3317.03,4890.27,2023-01-16 18:08:23,18984.12,29863.81,2023-01-16 18:03:49,
2023-01-18,20:10:00,138.45,139.51,242.18,173.38,2.464,2.301,2.226,2.330,64.19,54.28,60.75,59.74,38.626,48.358,48.441,45.142,60.08,0.885,15591.91,3075.98,17615.43,1076087,205584,1212101,65.64,55.89,62.30,61.27,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16051.95,26759.13,2023-01-16 15:39:38,3188.66,4890.27,2023-01-16 18:08:23,18202.93,29863.81,2023-01-16 18:03:49,
2023-01-18,20:20:00,138.77,139.84,242.74,173.78,2.645,2.505,2.430,2.527,74.54,63.67,70.28,69.49,35.679,43.482,43.912,41.024,59.99,0.891,18319.93,3618.92,20569.98,1078866,206134,1215239,65.34,55.55,61.99,60.96,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15961.61,26759.13,2023-01-16 15:39:38,3172.92,4890.27,2023-01-16 18:08:23,18083.53,29863.81,2023-01-16 18:03:49,
2023-01-18,20:30:00,138.02,138.99,241.33,172.78,2.689,2.575,2.488,2.584,81.92,71.02,77.36,76.77,34.402,42.225,42.396,39.674,60.03,0.890,20145.96,3937.54,22631.72,1082083,206764,1218846,69.46,59.22,65.85,64.84,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17000.82,26759.13,2023-01-16 15:39:38,3359.33,4890.27,2023-01-16 18:08:23,19176.36,29863.81,2023-01-16 18:03:49,
2023-01-18,20:40:00,138.31,139.34,241.92,173.19,2.617,2.497,2.413,2.509,70.48,59.72,66.59,65.60,37.837,46.551,47.317,43.902,59.99,0.886,17122.93,3455.19,19329.49,1085287,207395,1222444,73.56,62.93,69.69,68.73,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18025.55,26759.13,2023-01-16 15:39:38,3545.13,4890.27,2023-01-16 18:08:23,20275.07,29863.81,2023-01-16 18:03:49,
2023-01-18,20:50:00,138.54,139.60,242.33,173.49,2.576,2.459,2.368,2.467,67.49,57.20,63.69,62.79,37.183,46.486,46.907,43.525,59.93,0.889,16485.56,3264.26,18535.42,1088144,207968,1225664,75.12,64.21,71.11,70.15,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18390.23,26759.13,2023-01-16 15:39:38,3633.76,4890.27,2023-01-16 18:08:23,20676.86,29863.81,2023-01-16 18:03:49,
2023-01-18,21:00:00,139.17,140.23,243.43,174.28,2.446,2.286,2.201,2.311,64.19,53.46,61.45,59.70,42.338,51.672,51.904,48.638,59.97,0.866,15256.42,3148.95,17619.23,1090783,208500,1228649,72.82,62.00,68.88,67.90,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17799.10,26759.13,2023-01-16 15:39:38,3536.30,4890.27,2023-01-16 18:08:23,20029.64,29863.81,2023-01-16 18:03:49,
2023-01-18,21:10:00,138.94,139.98,243.05,173.99,2.207,2.063,1.965,2.078,65.64,54.96,61.56,60.72,37.656,46.713,48.042,44.137,60.06,0.888,15940.28,3202.94,17953.18,1093421,209037,1231627,68.70,58.05,64.96,63.90,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16715.02,26759.13,2023-01-16 15:39:38,3361.71,4890.27,2023-01-16 18:08:23,18861.26,29863.81,2023-01-16 18:03:49,
2023-01-18,21:20:00,139.14,140.25,243.50,174.30,2.466,2.335,2.250,2.351,68.25,57.03,64.89,63.39,38.974,48.943,48.255,45.391,59.95,0.887,16639.27,3369.43,18755.14,1096042,209568,1234587,65.54,54.98,61.94,60.82,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15913.90,26759.13,2023-01-16 15:39:38,3220.89,4890.27,2023-01-16 18:08:23,17972.78,29863.81,2023-01-16 18:03:49,
2023-01-18,21:30:00,139.52,140.70,244.20,174.80,2.472,2.372,2.273,2.372,68.52,57.22,65.54,63.76,39.765,49.702,48.232,45.900,60.00,0.889,16805.90,3366.61,18913.05,1098924,210146,1237836,66.42,55.73,62.89,61.68,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16163.02,26759.13,2023-01-16 15:39:38,3270.15,4890.27,2023-01-16 18:08:23,18253.45,29863.81,2023-01-16 18:03:49,
2023-01-18,21:40:00,139.49,140.55,244.06,174.70,2.392,2.321,2.198,2.303,60.87,50.18,57.95,56.34,40.687,52.118,51.809,48.205,60.30,0.883,14724.14,3016.45,16676.03,1101494,210679,1240750,67.27,56.32,63.76,62.45,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16388.00,26759.13,2023-01-16 15:39:38,3327.48,4890.27,2023-01-16 18:08:23,18506.23,29863.81,2023-01-16 18:03:49,
2023-01-18,21:50:00,139.48,140.52,244.06,174.68,2.311,2.192,2.095,2.199,57.83,47.55,55.18,53.52,42.374,53.003,53.040,49.472,59.97,0.878,13894.42,2876.34,15833.74,1103972,211189,1243565,65.37,54.58,62.05,60.67,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15906.02,26759.13,2023-01-16 15:39:38,3246.97,4890.27,2023-01-16 18:08:23,17997.30,29863.81,2023-01-16 18:03:49,
2023-01-18,22:00:00,140.05,141.14,245.09,175.43,2.319,2.212,2.114,2.215,61.59,50.81,58.59,57.00,41.108,51.194,51.245,47.849,59.95,0.885,15004.59,3049.28,16944.86,1106497,211702,1246422,63.93,53.31,60.86,59.37,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15555.07,26759.13,2023-01-16 15:39:38,3178.01,4890.27,2023-01-16 18:08:23,17620.06,29863.81,2023-01-16 18:03:49,
2023-01-18,22:10:00,138.85,139.91,242.88,173.88,2.348,2.328,2.198,2.291,68.69,58.47,65.85,64.34,39.302,47.882,47.174,44.786,60.05,0.886,16865.65,3313.18,19025.80,1109121,212231,1249389,61.70,51.19,58.84,57.24,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,14990.89,26759.13,2023-01-16 15:39:38,3069.15,4890.27,2023-01-16 18:08:23,16992.45,29863.81,2023-01-16 18:03:49,
2023-01-18,22:20:00,138.63,139.72,242.52,173.62,2.170,2.039,1.937,2.048,62.17,52.35,59.82,58.11,41.925,50.679,49.577,47.394,60.07,0.883,15120.24,3001.59,17132.43,1111749,212752,1252357,63.29,52.83,60.51,58.88,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15431.02,26759.13,2023-01-16 15:39:38,3112.97,4890.27,2023-01-16 18:08:23,17459.19,29863.81,2023-01-16 18:03:49,
2023-01-18,22:30:00,138.40,139.51,242.21,173.37,2.172,2.090,1.974,2.079,67.99,56.07,65.25,63.11,41.321,51.582,50.111,47.671,59.86,0.886,16413.06,3357.77,18529.62,1114243,213254,1255177,63.57,53.09,60.88,59.18,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15490.62,26759.13,2023-01-16 15:39:38,3108.26,4890.27,2023-01-16 18:08:23,17509.10,29863.81,2023-01-16 18:03:49,
2023-01-18,22:40:00,138.59,139.72,242.51,173.61,2.068,2.017,1.869,1.985,49.32,40.42,47.76,45.83,44.578,55.439,54.051,51.356,60.06,0.878,11810.44,2379.16,13457.93,1116625,213736,1257865,62.68,52.20,60.06,58.31,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15218.49,26759.13,2023-01-16 15:39:38,3049.32,4890.27,2023-01-16 18:08:23,17185.70,29863.81,2023-01-16 18:03:49,
2023-01-18,22:50:00,138.08,139.19,241.57,172.95,2.260,2.184,2.073,2.172,66.77,55.64,63.32,61.91,38.621,48.825,47.901,45.116,60.01,0.891,16197.14,3228.46,18170.31,1118922,214201,1260463,59.92,49.56,57.42,55.63,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,14455.05,26759.13,2023-01-16 15:39:38,2914.31,4890.27,2023-01-16 18:08:23,16341.27,29863.81,2023-01-16 18:03:49,
2023-01-18,23:00:00,138.17,139.21,241.70,173.03,2.179,2.109,1.991,2.093,59.05,48.87,55.85,54.59,39.338,49.746,50.074,46.386,59.89,0.886,14195.29,2853.89,16019.21,1121227,214670,1263071,58.21,47.91,55.68,53.93,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,13987.27,26759.13,2023-01-16 15:39:38,2837.84,4890.27,2023-01-16 18:08:23,15823.55,29863.81,2023-01-16 18:03:49,
2023-01-18,23:10:00,139.18,140.63,244.35,174.72,2.307,2.118,2.042,2.155,67.11,51.90,63.47,60.83,40.876,52.563,50.668,48.036,60.01,0.903,16144.31,3353.78,17871.25,1123697,215177,1265841,58.41,47.70,55.71,53.94,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,14008.23,26759.13,2023-01-16 15:39:38,2848.15,4890.27,2023-01-16 18:08:23,15807.34,29863.81,2023-01-16 18:03:49,
2023-01-18,23:20:00,139.37,140.77,244.67,174.94,2.246,2.091,1.993,2.110,62.34,47.98,58.45,56.26,40.611,54.317,52.443,49.124,59.94,0.901,14909.00,3145.17,16544.99,1126338,215725,1268763,62.05,49.85,58.88,56.93,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,14900.54,26759.13,2023-01-16 15:39:38,3053.30,4890.27,2023-01-16 18:08:23,16695.73,29863.81,2023-01-16 18:03:49,
2023-01-18,23:30:00,139.65,141.21,245.27,175.38,2.239,2.014,1.968,2.074,70.37,54.54,66.59,63.83,39.859,52.962,50.512,47.778,60.05,0.905,17030.54,3530.92,18825.46,1128811,216239,1271504,61.73,48.70,58.54,56.32,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,14820.48,26759.13,2023-01-16 15:39:38,3056.03,4890.27,2023-01-16 18:08:23,16534.28,29863.81,2023-01-16 18:03:49,
2023-01-18,23:40:00,139.27,140.67,244.37,174.77,2.232,2.091,2.014,2.112,71.15,55.86,67.59,64.87,39.728,52.532,50.213,47.491,59.76,0.903,17243.87,3549.07,19093.38,1131687,216837,1274684,65.74,50.88,62.22,59.61,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15837.46,26759.13,2023-01-16 15:39:38,3287.53,4890.27,2023-01-16 18:08:23,17530.50,29863.81,2023-01-16 18:03:49,
2023-01-18,23:50:00,139.90,141.10,244.94,175.31,2.245,2.199,2.077,2.174,64.84,53.99,61.68,60.17,40.139,49.048,48.992,46.059,60.06,0.885,15839.56,3228.28,17897.47,1134495,217413,1277830,66.53,52.17,63.00,60.57,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16109.78,26759.13,2023-01-16 15:39:38,3339.82,4890.27,2023-01-16 18:08:23,17886.72,29863.81,2023-01-16 18:03:49,
