ProductSN:3421256001
Date&Time,,Voltage(V),,,,UTHD(%),,,,Current(A),,,,ITHD(%),,,,Frequency(Hz),Power Factor,Active Power(W),Reactive Power(Var),Apparent Power(Va),Active Energy(Wh),Reactive Energy(Varh),Apparent Energy(Vah),Current Demand(A),,,,Current Peak Demand(A)&Date,,,,,,,,Total Active Power Deamnd(W),Total Active Power Peak Deamnd(W)&Date,,Total Reactive Power Deamnd(Var),Total Reactive Power Peak Deamnd(Var)&Date,,Total Apparent Power Deamnd(Va),Total Apparent Power Peak Deamnd(Va)&Date,,
Date,Time,UAB,UBC,UCA,UAvg,UTHDAB,UTHDBC,UTHDCA,UTHDAvg,IA,IB,IC,IAvg,ITHDA,ITHDB,ITHDC,ITHDAvg,F,PF,PSum,QSum,SSum,EPSum,EQSum,ESSum,DmIA,DmIB,DmIC,DmIAVG,PDmIA,PDmIA_D/T,PDmIB,PDmIB_D/T,PDmIC,PDmIC_D/T,PDmIAVG,PDmIAVG_D/T,DmP,PDmP,PDmP_D/T,DmQ,PDmQ,PDmQ_D/T,DmS,PDmS,PDmS_D/T,
2023-01-17,18:30:00,138.84,139.91,242.82,173.85,2.505,2.361,2.293,2.386,85.94,74.27,82.69,80.97,35.513,42.295,41.650,39.819,59.92,0.895,21466.17,4077.53,23983.18,615402,116331,691467,86.75,75.30,83.60,81.88,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,21607.82,26759.13,2023-01-16 15:39:38,4110.36,4890.27,2023-01-16 18:08:23,24195.85,29863.81,2023-01-16 18:03:49,
2023-01-17,18:40:00,139.31,140.33,243.63,174.42,2.526,2.431,2.344,2.434,91.32,79.38,87.49,86.06,35.390,42.092,41.114,39.532,60.03,0.893,22871.80,4369.70,25600.99,618850,116987,695322,87.41,75.66,84.21,82.43,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,21792.06,26759.13,2023-01-16 15:39:38,4159.44,4890.27,2023-01-16 18:08:23,24379.78,29863.81,2023-01-16 18:03:49,
2023-01-17,18:50:00,139.93,141.02,244.78,175.24,2.475,2.357,2.274,2.369,81.97,70.17,78.70,76.95,37.259,45.462,43.959,42.227,60.03,0.893,20489.85,3920.05,22947.86,622514,117680,699427,86.57,74.78,83.32,81.56,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,21609.64,26759.13,2023-01-16 15:39:38,4123.97,4890.27,2023-01-16 18:08:23,24180.68,29863.81,2023-01-16 18:03:49,
2023-01-17,19:00:00,138.15,139.23,241.71,173.03,2.492,2.320,2.250,2.354,82.42,70.44,79.00,77.29,36.611,45.188,43.912,41.904,60.18,0.893,20317.37,3894.04,22756.05,625945,118327,703266,85.18,73.44,81.98,80.20,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,21251.85,26759.13,2023-01-16 15:39:38,4034.82,4890.27,2023-01-16 18:08:23,23775.21,29863.81,2023-01-16 18:03:49,
2023-01-17,19:10:00,138.15,139.38,241.76,173.10,2.226,2.041,1.955,2.074,71.40,61.46,69.02,67.29,38.134,46.278,43.925,42.779,60.12,0.891,17670.54,3259.39,19829.39,629413,118981,707148,84.46,72.89,81.27,79.54,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,21027.08,26759.13,2023-01-16 15:39:38,3977.33,4890.27,2023-01-16 18:08:23,23544.78,29863.81,2023-01-16 18:03:49,
2023-01-17,19:20:00,138.33,139.49,242.08,173.30,2.504,2.404,2.301,2.403,84.37,72.29,81.18,79.28,35.851,43.905,42.458,40.738,60.03,0.897,20964.54,3943.29,23380.07,632652,119593,710769,82.06,70.53,78.86,77.15,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,20354.57,26759.13,2023-01-16 15:39:38,3843.68,4890.27,2023-01-16 18:08:23,22782.24,29863.81,2023-01-16 18:03:49,
2023-01-17,19:30:00,138.55,139.60,242.35,173.50,2.479,2.303,2.239,2.341,91.47,78.84,87.68,86.00,35.364,42.731,41.754,39.950,60.11,0.896,22774.46,4317.62,25416.15,636128,120252,714654,82.06,70.39,78.85,77.10,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,20302.85,26759.13,2023-01-16 15:39:38,3833.88,4890.27,2023-01-16 18:08:23,22707.24,29863.81,2023-01-16 18:03:49,
2023-01-17,19:40:00,138.58,139.61,242.32,173.50,2.464,2.372,2.266,2.367,88.31,76.33,84.76,83.14,35.998,43.589,42.529,40.705,60.00,0.892,21930.71,4181.32,24578.77,639805,120950,718766,83.35,71.53,80.05,78.31,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,20644.38,26759.13,2023-01-16 15:39:38,3906.64,4890.27,2023-01-16 18:08:23,23085.41,29863.81,2023-01-16 18:03:49,
2023-01-17,19:50:00,138.71,139.72,242.55,173.66,2.573,2.474,2.380,2.476,84.43,73.08,80.91,79.48,36.429,43.674,43.384,41.162,59.96,0.890,20942.98,4012.54,23525.63,643339,121629,722727,85.35,73.25,81.96,80.19,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,21153.65,26759.13,2023-01-16 15:39:38,4026.25,4890.27,2023-01-16 18:08:23,23659.40,29863.81,2023-01-16 18:03:49,
2023-01-17,20:00:00,138.46,139.54,242.22,173.41,2.435,2.277,2.186,2.300,76.45,65.08,72.96,71.50,38.394,46.707,45.999,43.700,59.91,0.888,18717.52,3688.71,21089.80,646455,122234,726228,84.35,72.46,80.90,79.24,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,20902.02,26759.13,2023-01-16 15:39:38,3995.96,4890.27,2023-01-16 18:08:23,23405.28,29863.81,2023-01-16 18:03:49,
2023-01-17,20:10:00,138.46,139.57,242.23,173.42,2.455,2.336,2.229,2.340,76.23,65.41,72.30,71.31,36.585,43.940,43.805,41.443,59.83,0.889,18727.78,3668.41,21067.53,649394,122809,729533,79.45,68.05,75.91,74.47,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19607.24,26759.13,2023-01-16 15:39:38,3786.73,4890.27,2023-01-16 18:08:23,22005.32,29863.81,2023-01-16 18:03:49,
2023-01-17,20:20:00,138.73,139.82,242.63,173.73,2.437,2.316,2.211,2.321,85.14,74.71,81.54,80.46,35.285,41.071,40.616,38.991,60.06,0.891,21277.61,4025.70,23868.23,652680,123444,733221,77.07,65.95,73.41,72.14,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18979.77,26759.13,2023-01-16 15:39:38,3682.45,4890.27,2023-01-16 18:08:23,21316.33,29863.81,2023-01-16 18:03:49,
2023-01-17,20:30:00,138.80,139.86,242.80,173.82,2.302,2.140,2.055,2.166,83.84,71.97,79.86,78.55,36.958,44.453,43.570,41.661,59.96,0.891,20722.27,4050.71,23258.24,656026,124093,736983,77.11,66.08,73.39,72.20,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18981.46,26759.13,2023-01-16 15:39:38,3696.35,4890.27,2023-01-16 18:08:23,21333.43,29863.81,2023-01-16 18:03:49,
2023-01-17,20:40:00,139.10,140.28,243.47,174.28,2.255,2.053,1.966,2.091,67.91,57.35,64.87,63.38,39.416,48.270,47.417,45.034,60.01,0.887,16647.71,3302.07,18769.90,659421,124761,740803,79.87,68.75,76.11,74.91,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19714.66,26759.13,2023-01-16 15:39:38,3840.36,4890.27,2023-01-16 18:08:23,22159.64,29863.81,2023-01-16 18:03:49,
2023-01-17,20:50:00,139.29,140.64,243.94,174.62,2.327,2.202,2.087,2.205,76.79,65.83,73.43,72.02,37.856,45.759,45.138,42.918,59.96,0.887,18986.52,3742.05,21406.95,662479,125361,744248,80.11,68.99,76.43,75.18,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19799.83,26759.13,2023-01-16 15:39:38,3862.05,4890.27,2023-01-16 18:08:23,22267.95,29863.81,2023-01-16 18:03:49,
2023-01-17,21:00:00,137.19,138.31,240.10,171.86,2.260,2.099,2.015,2.125,77.48,65.48,74.32,72.42,38.450,47.442,45.381,43.758,60.07,0.893,18875.70,3654.09,21148.94,665719,125993,747883,78.78,67.48,75.25,73.84,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19446.55,26759.13,2023-01-16 15:39:38,3810.29,4890.27,2023-01-16 18:08:23,21874.33,29863.81,2023-01-16 18:03:49,
2023-01-17,21:10:00,137.37,138.49,240.45,172.10,2.288,2.096,2.028,2.137,79.20,66.84,75.25,73.76,36.684,46.109,44.454,42.415,59.94,0.895,19302.10,3739.25,21577.76,669147,126656,751716,78.94,67.38,75.40,73.91,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19432.43,26759.13,2023-01-16 15:39:38,3790.41,4890.27,2023-01-16 18:08:23,21820.91,29863.81,2023-01-16 18:03:49,
2023-01-17,21:20:00,137.47,138.57,240.59,172.21,2.309,2.119,2.051,2.160,80.57,68.45,76.12,75.05,35.919,43.932,42.794,40.881,59.88,0.896,19698.16,3827.75,21990.42,672372,127275,755320,79.81,67.97,76.15,74.64,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19613.13,26759.13,2023-01-16 15:39:38,3803.99,4890.27,2023-01-16 18:08:23,21977.29,29863.81,2023-01-16 18:03:49,
2023-01-17,21:30:00,137.75,138.87,241.07,172.56,2.223,1.989,1.929,2.047,73.15,61.72,69.77,68.21,38.607,46.662,45.695,43.655,59.98,0.890,17808.99,3471.66,20002.00,675521,127886,758843,80.31,68.21,76.51,75.01,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19659.30,26759.13,2023-01-16 15:39:38,3796.11,4890.27,2023-01-16 18:08:23,21983.20,29863.81,2023-01-16 18:03:49,
2023-01-17,21:40:00,138.09,139.20,241.70,173.00,2.221,2.028,1.962,2.070,74.34,62.45,70.73,69.17,37.315,46.693,45.815,43.275,59.85,0.894,18176.07,3582.67,20328.08,678444,128459,762119,77.74,65.87,73.98,72.53,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,19011.19,26759.13,2023-01-16 15:39:38,3682.80,4890.27,2023-01-16 18:08:23,21268.67,29863.81,2023-01-16 18:03:49,
2023-01-17,21:50:00,139.11,140.22,243.46,174.26,2.153,1.976,1.891,2.007,62.70,51.80,59.44,57.98,40.388,51.022,50.147,47.186,60.25,0.886,15176.93,3049.53,17129.08,681301,129024,765326,74.10,62.55,70.48,69.05,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18111.75,26759.13,2023-01-16 15:39:38,3535.14,4890.27,2023-01-16 18:08:23,20288.39,29863.81,2023-01-16 18:03:49,
2023-01-17,22:00:00,138.97,140.28,243.35,174.20,2.118,1.930,1.839,1.962,57.53,47.50,55.20,53.41,42.221,53.066,51.636,48.974,59.86,0.882,13902.27,2841.46,15761.95,683955,129559,768319,70.15,58.79,66.72,65.22,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17107.57,26759.13,2023-01-16 15:39:38,3383.21,4890.27,2023-01-16 18:08:23,19209.93,29863.81,2023-01-16 18:03:49,
2023-01-17,22:10:00,139.18,140.28,243.60,174.35,2.164,2.050,1.955,2.057,62.97,51.55,60.06,58.19,41.835,53.767,52.402,49.335,60.06,0.885,15209.68,3132.69,17176.46,686385,130058,771071,66.71,55.47,63.54,61.90,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16223.18,26759.13,2023-01-16 15:39:38,3250.28,4890.27,2023-01-16 18:08:23,18263.19,29863.81,2023-01-16 18:03:49,
2023-01-17,22:20:00,139.09,140.23,243.47,174.26,2.127,2.007,1.912,2.015,66.73,55.64,64.13,62.17,40.334,50.112,48.423,46.290,60.06,0.891,16360.15,3212.34,18370.33,689100,130594,774129,64.76,53.64,61.82,60.07,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15737.42,26759.13,2023-01-16 15:39:38,3163.10,4890.27,2023-01-16 18:08:23,17750.88,29863.81,2023-01-16 18:03:49,
2023-01-17,22:30:00,139.25,140.33,243.68,174.42,2.251,2.116,2.047,2.138,66.91,56.02,63.51,62.14,38.683,47.809,47.212,44.568,60.08,0.889,16368.13,3281.20,18409.25,691683,131114,777038,63.53,52.51,60.68,58.91,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15419.67,26759.13,2023-01-16 15:39:38,3109.00,4890.27,2023-01-16 18:08:23,17403.82,29863.81,2023-01-16 18:03:49,
2023-01-17,22:40:00,139.63,140.66,244.30,174.86,2.293,2.241,2.119,2.218,72.65,60.59,69.01,67.42,39.282,48.107,46.884,44.758,60.09,0.891,17831.81,3602.03,20008.52,694557,131693,780267,65.34,54.20,62.40,60.65,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15911.60,26759.13,2023-01-16 15:39:38,3192.58,4890.27,2023-01-16 18:08:23,17926.76,29863.81,2023-01-16 18:03:49,
2023-01-17,22:50:00,139.30,140.43,243.81,174.51,2.179,2.059,1.993,2.077,85.47,72.83,82.40,80.24,38.221,46.054,44.363,42.879,59.89,0.892,21236.31,4146.35,23807.59,697527,132284,783607,68.71,57.37,65.57,63.88,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16811.67,26759.13,2023-01-16 15:39:38,3363.96,4890.27,2023-01-16 18:08:23,18907.82,29863.81,2023-01-16 18:03:49,
2023-01-17,23:00:00,139.74,140.94,244.61,175.10,2.201,2.097,2.017,2.105,78.29,66.80,75.52,73.54,37.839,45.483,44.489,42.604,59.82,0.892,19541.11,3779.98,21898.88,700624,132892,787088,70.89,59.46,67.78,66.04,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17409.10,26759.13,2023-01-16 15:39:38,3472.95,4890.27,2023-01-16 18:08:23,19581.68,29863.81,2023-01-16 18:03:49,
2023-01-17,23:10:00,138.79,139.87,242.82,173.83,2.242,2.188,2.089,2.173,74.91,63.39,71.95,70.08,38.645,47.055,46.175,43.958,60.05,0.890,18433.51,3601.16,20702.24,703549,133467,790381,72.76,61.22,69.66,67.88,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17905.44,26759.13,2023-01-16 15:39:38,3553.82,4890.27,2023-01-16 18:08:23,20134.40,29863.81,2023-01-16 18:03:49,
2023-01-17,23:20:00,138.29,139.37,242.02,173.23,2.093,1.986,1.893,1.991,62.64,52.04,60.06,58.24,41.987,49.967,49.487,47.147,59.96,0.886,15153.52,3012.69,17105.99,706500,134051,793696,73.22,61.77,70.16,68.38,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,18012.75,26759.13,2023-01-16 15:39:38,3551.26,4890.27,2023-01-16 18:08:23,20253.44,29863.81,2023-01-16 18:03:49,
2023-01-17,23:30:00,138.31,139.43,242.03,173.26,2.143,2.099,1.990,2.078,67.79,57.14,65.12,63.35,40.385,49.679,47.873,45.979,59.84,0.884,16483.93,3278.97,18639.34,709100,134564,796634,70.13,59.01,67.27,65.47,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,17182.26,26759.13,2023-01-16 15:39:38,3386.83,4890.27,2023-01-16 18:08:23,19348.65,29863.81,2023-01-16 18:03:49,
2023-01-17,23:40:00,138.96,140.02,243.13,174.04,2.108,2.032,1.940,2.027,68.11,56.81,65.28,63.40,41.507,51.298,49.834,47.546,59.81,0.883,16535.08,3345.93,18716.64,711599,135072,799478,67.01,56.00,64.35,62.45,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,16294.92,26759.13,2023-01-16 15:39:38,3241.65,4890.27,2023-01-16 18:08:23,18403.48,29863.81,2023-01-16 18:03:49,
2023-01-17,23:50:00,139.35,140.40,243.77,174.50,2.109,2.048,1.949,2.035,60.68,50.90,57.75,56.44,41.250,49.911,50.264,47.142,59.95,0.880,14718.68,2971.21,16724.17,714271,135611,802497,65.00,54.17,62.32,60.50,178.76,2023-01-16 12:38:49,128.04,2023-01-16 12:38:49,152.47,2023-01-16 12:38:49,153.09,2023-01-16 12:38:49,15771.19,26759.13,2023-01-16 15:39:38,3154.54,4890.27,2023-01-16 18:08:23,17839.07,29863.81,2023-01-16 18:03:49,
